Entity,Label
NÃO,OBJECT
SÃO,OBJECT
DA,OBJECT
COMUNIDADE,OBJECT
VEM,OBJECT
DE,OBJECT
OUTRAS,OBJECT
FAVELAS,OBJECT
PRINCIPALMENTE,OBJECT
DO,OBJECT
ANAIA,OBJECT
",",OBJECT
SALGEIRO,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
segue,OBJECT
em,OBJECT
anexo,OBJECT
as,OBJECT
fotos,OBJECT
dos,OBJECT
meliantes,PERSON
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
TODOS,OBJECT
OS,OBJECT
DIAS,OBJECT
TRAFICANTES,OBJECT
ARMADOS,OBJECT
COM,OBJECT
PISTOLA,OBJECT
E,OBJECT
FUZIL,OBJECT
.,OBJECT
ESTAO,OBJECT
USANDO,OBJECT
E,OBJECT
VENDENDO,OBJECT
DROGAS,OBJECT
.,OBJECT
NA,OBJECT
CAROBINHA,OBJECT
.,OBJECT
ESTAO,OBJECT
COM,OBJECT
MOCHILAS,OBJECT
.,OBJECT
RADIOS,OBJECT
E,OBJECT
MOTOS,OBJECT
ROUBADAS,OBJECT
.,OBJECT
OLHEIROS,OBJECT
DO,OBJECT
TRAFICO,OBJECT
COM,OBJECT
RADIOS,OBJECT
TRANSMISSOR,OBJECT
FICAM,OBJECT
NAS,OBJECT
RUAS,OBJECT
AV,OBJECT
JULIO,OBJECT
LIMA,OBJECT
.,OBJECT
EM,OBJECT
FRENTE,OBJECT
A,OBJECT
LOJA,OBJECT
DE,OBJECT
MATERIAL,OBJECT
DE,OBJECT
CONSTRUÇÃO,OBJECT
DO,OBJECT
CARMELO,OBJECT
.,OBJECT
É,OBJECT
NA,OBJECT
RUA,OBJECT
AFRÂNIO,OBJECT
PEIXOTO,OBJECT
PERTO,OBJECT
DA,OBJECT
BARRICADAS,OBJECT
DE,OBJECT
TREM,OBJECT
.,OBJECT
Toda,OBJECT
quinta-feira,OBJECT
todas,OBJECT
as,OBJECT
vans,OBJECT
de,OBJECT
transporte,OBJECT
da,OBJECT
ilha,LOCATION
do,OBJECT
governador,PERSON
pagam,OBJECT
ao,OBJECT
tráfico,OBJECT
do,OBJECT
dendê,OBJECT
na,OBJECT
ilha,LOCATION
do,OBJECT
governador,PERSON
400,OBJECT
reais,OBJECT
.,OBJECT
Avenida,OBJECT
Jorge,OBJECT
Julio,OBJECT
Costa,OBJECT
dos,OBJECT
Santos,OBJECT
",",OBJECT
campo,LOCATION
de,OBJECT
futebol,OBJECT
do,OBJECT
guaraciaba,OBJECT
",",OBJECT
entre,OBJECT
o,OBJECT
condomínio,LOCATION
Portal,OBJECT
do,OBJECT
Sol,OBJECT
e,OBJECT
Liber,OBJECT
.,OBJECT
Está,OBJECT
acontecendo,OBJECT
no,OBJECT
momento,OBJECT
um,OBJECT
Baile,OBJECT
Funk,OBJECT
",",OBJECT
música,OBJECT
extremamente,OBJECT
alta,OBJECT
",",OBJECT
parede,OBJECT
de,OBJECT
15,OBJECT
metros,OBJECT
de,OBJECT
caixas,OBJECT
de,OBJECT
som,OBJECT
.,OBJECT
Luz,OBJECT
sendo,OBJECT
roubada,OBJECT
diretamente,OBJECT
do,OBJECT
poste,OBJECT
da,OBJECT
Light,OBJECT
",",OBJECT
aparentemente,OBJECT
ocorrendo,OBJECT
grande,OBJECT
consumo,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
odor,OBJECT
de,OBJECT
forte,OBJECT
de,OBJECT
.,OBJECT
Tudo,OBJECT
isso,OBJECT
a,OBJECT
100,OBJECT
metros,OBJECT
de,OBJECT
uma,OBJECT
cabine,LOCATION
da,OBJECT
polícia,ORGANIZATION
.,OBJECT
que,OBJECT
esta,OBJECT
por,OBJECT
traz,OBJECT
da,OBJECT
morte,OBJECT
de,OBJECT
de,OBJECT
um,OBJECT
policial,PERSON
civil,OBJECT
no,OBJECT
Méier,LOCATION
",",OBJECT
tais,OBJECT
meliantes,PERSON
pertencem,OBJECT
ao,OBJECT
complexo,OBJECT
do,OBJECT
",",OBJECT
alguns,OBJECT
ficam,OBJECT
na,OBJECT
comunidade,LOCATION
do,OBJECT
barro,OBJECT
preto,OBJECT
",",OBJECT
a,OBJECT
meses,OBJECT
eles,OBJECT
praticam,OBJECT
roubo,OBJECT
nas,OBJECT
áreas,OBJECT
do,OBJECT
Grande,OBJECT
Méier,LOCATION
",",OBJECT
Grajaú,LOCATION
",",OBJECT
Vila,OBJECT
Isabel,OBJECT
e,OBJECT
na,OBJECT
auto,OBJECT
estrada,OBJECT
Grajaú,OBJECT
Jacarepaguá,OBJECT
!,OBJECT
Quatro,OBJECT
indivíduos,PERSON
traficando,OBJECT
e,OBJECT
consumindo,OBJECT
drogas,OBJECT
no,OBJECT
local,LOCATION
.,OBJECT
Há,OBJECT
uma,OBJECT
moto,OBJECT
com,OBJECT
eles,OBJECT
.,OBJECT
Ocorrendo,OBJECT
no,OBJECT
momento,OBJECT
.,OBJECT
"""",OBJECT
"""",OBJECT
cargas,OBJECT
ROUBADAS,OBJECT
",",OBJECT
CARROS,OBJECT
E,OBJECT
DE,OBJECT
USO,OBJECT
EXCLUSIVO,OBJECT
-,OBJECT
MATÉRIA,OBJECT
INVESTIGATIVA,OBJECT
-,OBJECT
Palmeirinha,LOCATION
CV,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
Nos,OBJECT
últimos,OBJECT
anos,OBJECT
os,OBJECT
criminosos,PERSON
que,OBJECT
atuam,OBJECT
na,OBJECT
comunidade,PERSON
da,OBJECT
Palmeirinha,LOCATION
(,OBJECT
CV,OBJECT
),OBJECT
em,OBJECT
Honório,OBJECT
Gurgel,OBJECT
",",OBJECT
viraram,OBJECT
um,OBJECT
saco,OBJECT
de,OBJECT
pancadas,OBJECT
dos,OBJECT
rivais,PERSON
do,OBJECT
(,OBJECT
TCP,OBJECT
),OBJECT
em,OBJECT
Guadalupe,LOCATION
.,OBJECT
Os,OBJECT
rivais,PERSON
entravam,OBJECT
a,OBJECT
qualquer,OBJECT
momento,OBJECT
na,OBJECT
comunidade,LOCATION
",",OBJECT
invadindo,OBJECT
",",OBJECT
matando,OBJECT
traficantes,PERSON
e,OBJECT
voltando,OBJECT
para,OBJECT
a,OBJECT
com,OBJECT
fuzis,OBJECT
dos,OBJECT
rivais,PERSON
.,OBJECT
Há,OBJECT
muito,OBJECT
tempo,OBJECT
o,OBJECT
tráfico,OBJECT
na,OBJECT
Palmeirinha,LOCATION
estava,OBJECT
enfraquecido,OBJECT
",",OBJECT
mesmo,OBJECT
rodeado,OBJECT
de,OBJECT
territórios,LOCATION
em,OBJECT
rivais,PERSON
na,OBJECT
zona,OBJECT
norte,OBJECT
do,OBJECT
Rio,OBJECT
de,OBJECT
Janeiro,OBJECT
.,OBJECT
Mas,OBJECT
a,OBJECT
união,OBJECT
entre,OBJECT
TCP,ORGANIZATION
e,OBJECT
ADA,ORGANIZATION
",",OBJECT
abriram,OBJECT
os,OBJECT
olhos,OBJECT
dos,OBJECT
traficantes,PERSON
do,OBJECT
Comando,ORGANIZATION
Vermelho,OBJECT
.,OBJECT
Após,OBJECT
a,OBJECT
última,OBJECT
invasão,OBJECT
do,OBJECT
TCP,ORGANIZATION
na,OBJECT
Palmeirinha,LOCATION
(,OBJECT
CV,OBJECT
),OBJECT
",",OBJECT
os,OBJECT
traficantes,PERSON
da,OBJECT
pediram,OBJECT
ajuda,OBJECT
dentro,OBJECT
da,OBJECT
sua,OBJECT
facção,ORGANIZATION
.,OBJECT
Pediram,OBJECT
auxílio,OBJECT
para,OBJECT
os,OBJECT
líderes,PERSON
do,OBJECT
tráfico,OBJECT
do,OBJECT
Complexo,OBJECT
do,OBJECT
Chapadão,OBJECT
(,OBJECT
CV,OBJECT
),OBJECT
",",OBJECT
que,OBJECT
acordaram,OBJECT
de,OBJECT
enviar,OBJECT
soldados,PERSON
para,OBJECT
troca,OBJECT
de,OBJECT
plantões,OBJECT
dentro,OBJECT
da,OBJECT
",",OBJECT
em,OBJECT
troca,OBJECT
",",OBJECT
abririam,OBJECT
a,OBJECT
comunidade,PERSON
para,OBJECT
descarga,OBJECT
de,OBJECT
materiais,OBJECT
roubados,OBJECT
.,OBJECT
Um,OBJECT
novo,OBJECT
frente,OBJECT
ganhou,OBJECT
o,OBJECT
cargo,OBJECT
de,OBJECT
líder,PERSON
na,OBJECT
Palmeirinha,LOCATION
",",OBJECT
e,OBJECT
ele,OBJECT
seria,OBJECT
um,OBJECT
dos,OBJECT
crias,PERSON
da,OBJECT
comunidade,PERSON
da,OBJECT
época,OBJECT
da,OBJECT
gestão,OBJECT
do,OBJECT
bandido,PERSON
conhecido,OBJECT
como,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
.,OBJECT
Após,OBJECT
firmar,OBJECT
a,OBJECT
segurança,OBJECT
com,OBJECT
os,OBJECT
comparsas,PERSON
do,OBJECT
(,OBJECT
CV,OBJECT
),OBJECT
",",OBJECT
entraram,OBJECT
em,OBJECT
acordo,OBJECT
com,OBJECT
os,OBJECT
comparsas,PERSON
da,OBJECT
que,OBJECT
são,OBJECT
especializados,OBJECT
em,OBJECT
roubos,OBJECT
de,OBJECT
CARROS,OBJECT
e,OBJECT
cargas,OBJECT
.,OBJECT
Um,OBJECT
bandido,PERSON
conhecido,OBJECT
apenas,OBJECT
como,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
Juninho,PERSON
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
",",OBJECT
ficou,OBJECT
encarregado,OBJECT
de,OBJECT
usar,OBJECT
a,OBJECT
Palmeirinha,LOCATION
como,OBJECT
descarga,OBJECT
para,OBJECT
CARROS,OBJECT
e,OBJECT
cargas,OBJECT
roubadas,OBJECT
",",OBJECT
assim,OBJECT
aumentando,OBJECT
os,OBJECT
lucros,OBJECT
da,OBJECT
facção,ORGANIZATION
pra,OBJECT
dentro,OBJECT
da,OBJECT
.,OBJECT
Contudo,OBJECT
",",OBJECT
a,OBJECT
quantidade,OBJECT
de,OBJECT
fuzis,OBJECT
na,OBJECT
segurança,OBJECT
da,OBJECT
comunidade,PERSON
aumentou,OBJECT
drasticamente,OBJECT
",",OBJECT
e,OBJECT
até,OBJECT
o,OBJECT
tradicional,OBJECT
baile,OBJECT
da,OBJECT
",",OBJECT
tem,OBJECT
a,OBJECT
presença,OBJECT
de,OBJECT
mais,OBJECT
bandidos,PERSON
e,OBJECT
todos,OBJECT
fortemente,OBJECT
armados,OBJECT
!,OBJECT
!,OBJECT
!,OBJECT
"""",OBJECT
"""",OBJECT
A,OBJECT
venda,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
a,OBJECT
estica,OBJECT
vem,OBJECT
aumentando,OBJECT
a,OBJECT
cada,OBJECT
dia,OBJECT
que,OBJECT
passa,OBJECT
",",OBJECT
principalmente,OBJECT
na,OBJECT
porta,OBJECT
do,OBJECT
condomínio,LOCATION
onde,OBJECT
mora,OBJECT
o,OBJECT
tal,OBJECT
frente,OBJECT
da,OBJECT
boca,OBJECT
que,OBJECT
repassa,OBJECT
as,OBJECT
drogas,OBJECT
",",OBJECT
seu,OBJECT
vulgo,OBJECT
é,OBJECT
oclinho,OBJECT
.,OBJECT
Nós,OBJECT
moradores,PERSON
estamos,OBJECT
ficando,OBJECT
acuados,OBJECT
sem,OBJECT
ter,OBJECT
o,OBJECT
que,OBJECT
fazer,OBJECT
.,OBJECT
Aguardamos,OBJECT
retorno,OBJECT
do,OBJECT
dd,OBJECT
",",OBJECT
grato,OBJECT
Indivíduo,PERSON
(,OBJECT
PAI,ORGANIZATION
de,OBJECT
Santo,OBJECT
),OBJECT
",",OBJECT
vulgo,OBJECT
PAI,ORGANIZATION
intimida,OBJECT
as,OBJECT
pessoas,PERSON
com,OBJECT
uma,OBJECT
pistola,OBJECT
9,OBJECT
mmm,OBJECT
!,OBJECT
que,OBJECT
costuma,OBJECT
ficar,OBJECT
escondida,OBJECT
no,OBJECT
inteiro,PERSON
do,OBJECT
barracão,LOCATION
(,OBJECT
centro,OBJECT
de,OBJECT
macumba,OBJECT
),OBJECT
Carro,OBJECT
clonado,OBJECT
",",OBJECT
Pegeout,OBJECT
206,OBJECT
placa,OBJECT
KVI,OBJECT
1493,OBJECT
",",OBJECT
está,OBJECT
em,OBJECT
posse,OBJECT
do,OBJECT
sr,PERSON
.,OBJECT
Alan,PERSON
",",OBJECT
placa,OBJECT
do,OBJECT
RJ,ORGANIZATION
",",OBJECT
com,OBJECT
documentos,OBJECT
de,OBJECT
São,OBJECT
Paulo,OBJECT
",",OBJECT
Tem,OBJECT
um,OBJECT
cara,OBJECT
alto,OBJECT
branco,OBJECT
que,OBJECT
fica,OBJECT
na,OBJECT
antiga,OBJECT
rodoviária,LOCATION
de,OBJECT
Petrópolis,LOCATION
roubando,OBJECT
os,OBJECT
transeuntes,OBJECT
e,OBJECT
vendendo,OBJECT
drogas,OBJECT
o,OBJECT
nome,OBJECT
dele,OBJECT
e,OBJECT
Marcelo,PERSON
palma,OBJECT
Observei,OBJECT
na,OBJECT
internet,OBJECT
uma,OBJECT
apreensao,OBJECT
de,OBJECT
um,OBJECT
veiculo,OBJECT
roubado,OBJECT
.,OBJECT
Este,OBJECT
veiculo,OBJECT
ficava,OBJECT
guardado,OBJECT
perto,OBJECT
de,OBJECT
minha,OBJECT
casa,LOCATION
sendo,OBJECT
utilizado,OBJECT
por,OBJECT
uma,OBJECT
pessoa,PERSON
chamada,OBJECT
Paulo,PERSON
vinicius,OBJECT
.,OBJECT
Ele,OBJECT
deve,OBJECT
ter,OBJECT
envolvimento,OBJECT
direto,OBJECT
com,OBJECT
os,OBJECT
meliantes,PERSON
que,OBJECT
foram,OBJECT
presos,PERSON
utilizando,OBJECT
o,OBJECT
veiculo,OBJECT
.,OBJECT
O,OBJECT
veiculo,OBJECT
estava,OBJECT
a,OBJECT
quase,OBJECT
1,OBJECT
mes,OBJECT
neste,OBJECT
endereco,OBJECT
informado,OBJECT
aqui,OBJECT
.,OBJECT
O,OBJECT
mesmo,OBJECT
tem,OBJECT
por,OBJECT
costume,OBJECT
andar,OBJECT
armado,OBJECT
intimidando,OBJECT
pessoas,PERSON
e,OBJECT
deve,OBJECT
ter,OBJECT
armas,OBJECT
em,OBJECT
casa,LOCATION
.,OBJECT
O,OBJECT
mesmo,OBJECT
usa,OBJECT
varios,OBJECT
carros,OBJECT
diferentes,OBJECT
",",OBJECT
alguns,OBJECT
de,OBJECT
luxo,OBJECT
.,OBJECT
Ao,OBJECT
que,OBJECT
parece,OBJECT
nao,OBJECT
tem,OBJECT
trabalho,OBJECT
e,OBJECT
nem,OBJECT
renda,OBJECT
para,OBJECT
ostentar,OBJECT
alguns,OBJECT
carros,OBJECT
que,OBJECT
ele,OBJECT
passa,OBJECT
na,OBJECT
rua,LOCATION
aqui,OBJECT
.,OBJECT
Deve,OBJECT
ter,OBJECT
envolvimento,OBJECT
com,OBJECT
esses,OBJECT
ladroes,PERSON
presos,PERSON
.,OBJECT
Deve,OBJECT
ser,OBJECT
confrontado,OBJECT
acareado,OBJECT
os,OBJECT
presos,PERSON
eeste,OBJECT
rapaz,PERSON
paulo,OBJECT
vinicius,OBJECT
.,OBJECT
Homens,PERSON
armados,OBJECT
todos,OBJECT
os,OBJECT
dias,OBJECT
24h,OBJECT
na,OBJECT
minha,OBJECT
porta,OBJECT
vendendo,OBJECT
drogas,OBJECT
"""",OBJECT
"""",OBJECT
CASA,OBJECT
SUSPEITA,OBJECT
.,OBJECT
NO,OBJECT
ENDEREÇO,OBJECT
INFORMADO,OBJECT
MORA,OBJECT
UM,OBJECT
ELEMENTO,OBJECT
E,OBJECT
UMA,OBJECT
MULHER,OBJECT
NESTA,OBJECT
CASA,OBJECT
ABANDONADA,OBJECT
SEM,OBJECT
ENERGIA,OBJECT
ELETRICA,OBJECT
PROPRIA,OBJECT
E,OBJECT
SEM,OBJECT
MOVEIS,OBJECT
.,OBJECT
CONTANTEMENTE,OBJECT
USUARIOS,OBJECT
DA,OBJECT
AREA,LOCATION
UTILIZAM,OBJECT
E,OBJECT
COMPRAM,OBJECT
DROGAS,OBJECT
NESTE,OBJECT
LOCAL,LOCATION
.,OBJECT
ELEMENTO,OBJECT
JÁ,OBJECT
CONHECIDO,OBJECT
NO,OBJECT
TRAFICO,OBJECT
E,OBJECT
FURTOS,OBJECT
LOCAIS,OBJECT
.,OBJECT
O,OBJECT
MESMO,OBJECT
NUNCA,OBJECT
POSSUIU,OBJECT
ATIVIDADE,OBJECT
LABORATIVA,OBJECT
FIXA,OBJECT
.,OBJECT
FATO,OBJECT
ESTRANHO,OBJECT
DIANTE,OBJECT
DAS,OBJECT
CONDIÇÕES,OBJECT
DE,OBJECT
MORADIA,OBJECT
PRECÁRIAS,OBJECT
E,OBJECT
FALTA,OBJECT
DE,OBJECT
TRABALHO,OBJECT
",",OBJECT
O,OBJECT
MESMO,OBJECT
RODA,OBJECT
A,OBJECT
BORDO,OBJECT
DE,OBJECT
UM,OBJECT
RENAULT,OBJECT
FLUENCE,OBJECT
PRETO,OBJECT
PLACA,OBJECT
KWU3331,OBJECT
.,OBJECT
A,OBJECT
NOITE,OBJECT
AMBOS,OBJECT
SAEM,OBJECT
VARIAS,OBJECT
VEZES,OBJECT
NESTE,OBJECT
VEICULO,OBJECT
E,OBJECT
VOLTAM,OBJECT
SEM,OBJECT
PARAR,OBJECT
",",OBJECT
SOB,OBJECT
INFORMAÇÕES,OBJECT
DE,OBJECT
ESTAREM,OBJECT
NA,OBJECT
PRATICA,OBJECT
DE,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
DISK,OBJECT
DROGAS,OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
"""",OBJECT
.,OBJECT
O,OBJECT
MESMO,OBJECT
FAZ,OBJECT
QUESTÃO,OBJECT
DE,OBJECT
FALAR,OBJECT
QUE,OBJECT
TEM,OBJECT
CONHECIMENTO,OBJECT
COM,OBJECT
A,OBJECT
POLICIA,OBJECT
E,OBJECT
QUE,OBJECT
NUNCA,OBJECT
IRÁ,OBJECT
PRESO,OBJECT
.,OBJECT
"""",OBJECT
"""",OBJECT
Faxada,OBJECT
para,OBJECT
campeonato,OBJECT
de,OBJECT
som,OBJECT
com,OBJECT
venda,OBJECT
de,OBJECT
drogas,OBJECT
e,OBJECT
venda,OBJECT
e,OBJECT
consumo,OBJECT
de,OBJECT
drogas,OBJECT
para,OBJECT
criancas,PERSON
.,OBJECT
JAPEI,OBJECT
.,OBJECT
MORRO,OBJECT
DO,OBJECT
ORFANATO,OBJECT
.,OBJECT
BANDIDOS,OBJECT
ATERRORIZAM,OBJECT
MORADORES,OBJECT
.,OBJECT
VENDEM,OBJECT
DROGAS,OBJECT
EM,OBJECT
FRENTE,OBJECT
ÀS,OBJECT
CRIANÇAS,OBJECT
.,OBJECT
VIBEM,OBJECT
DE,OBJECT
MOTO,OBJECT
COM,OBJECT
ARMA,OBJECT
PARA,OBJECT
CIMA,OBJECT
E,OBJECT
PARA,OBJECT
BAIXO,OBJECT
.,OBJECT
FOI,OBJECT
NADA,OBJECT
FAZEM,OBJECT
.,OBJECT
POR,OBJECT
BARRICADAS,OBJECT
NAS,OBJECT
ENTRADDAS,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
AGORA,OBJECT
COLOCARAM,OBJECT
BALIZAS,OBJECT
DE,OBJECT
FERRO,OBJECT
PREZA,OBJECT
AO,OBJECT
CHÃO,OBJECT
.,OBJECT
JÁ,OBJECT
PERDI,OBJECT
A,OBJECT
CONTA,OBJECT
DAS,OBJECT
DENUNCUAS,OBJECT
POR,OBJECT
ESTE,OBJECT
APLICATIVO,OBJECT
É,OBJECT
ATÉ,OBJECT
AGORA,OBJECT
NADA,OBJECT
FOI,OBJECT
FEITO,OBJECT
.,OBJECT
"""",OBJECT
"""",OBJECT
Travessa,LOCATION
do,OBJECT
Mosqueira,OBJECT
n25,OBJECT
tem,OBJECT
bandido,PERSON
feito,OBJECT
lixo,OBJECT
",",OBJECT
no,OBJECT
primeiro,OBJECT
andar,OBJECT
1apartamento,OBJECT
logo,OBJECT
da,OBJECT
escada,OBJECT
tráfico,OBJECT
rola,OBJECT
solto,OBJECT
",",OBJECT
dos,OBJECT
corredores,PERSON
da,OBJECT
p,OBJECT
ver,OBJECT
vagabundos,PERSON
escondem,OBJECT
drogas,OBJECT
dentro,OBJECT
de,OBJECT
uma,OBJECT
escola,LOCATION
de,OBJECT
dança,OBJECT
desativada,OBJECT
",",OBJECT
e,OBJECT
duas,OBJECT
mulheres,PERSON
:,OBJECT
Dólares,OBJECT
e,OBJECT
Lalesca,OBJECT
são,OBJECT
comparsas,OBJECT
​,OBJECT
deles,OBJECT
",",OBJECT
o,OBJECT
tráfico,OBJECT
rola,OBJECT
o,OBJECT
dia,OBJECT
todo,OBJECT
",",OBJECT
só,OBJECT
a,OBJECT
partir,OBJECT
das,OBJECT
20,OBJECT
:,OBJECT
30,OBJECT
quando,OBJECT
o,OBJECT
Lapa,LOCATION
presente,OBJECT
chega,OBJECT
é,OBJECT
que,OBJECT
inibe,OBJECT
um,OBJECT
pouco,OBJECT
",",OBJECT
eles,OBJECT
ficam,OBJECT
dizendo,OBJECT
que,OBJECT
o,OBJECT
batalhão,OBJECT
está,OBJECT
lucrando,OBJECT
mais,OBJECT
que,OBJECT
petróleo,OBJECT
",",OBJECT
é,OBJECT
que,OBJECT
verme,OBJECT
nenhum,OBJECT
vai,OBJECT
abafar,OBJECT
eles,OBJECT
",",OBJECT
é,OBJECT
uma,OBJECT
pouca,OBJECT
ver,OBJECT
gonha,OBJECT
.,OBJECT
Endereço,OBJECT
Visão,OBJECT
própria,OBJECT
escura,OBJECT
quando,OBJECT
induzido,OBJECT
à,OBJECT
delitos,OBJECT
",",OBJECT
ilícitos,PERSON
ou,OBJECT
indignidades,OBJECT
.,OBJECT
Quando,OBJECT
sem,OBJECT
baixa,OBJECT
resistência,OBJECT
ocupo-me,OBJECT
com,OBJECT
mente,OBJECT
no,OBJECT
YouTube,ORGANIZATION
e,OBJECT
Facebook,ORGANIZATION
desta,OBJECT
conta,OBJECT
de,OBJECT
email,OBJECT
:,OBJECT
luciocllima,OBJECT
.,OBJECT
riorj,OBJECT
@,OBJECT
gmail,OBJECT
.,OBJECT
com,OBJECT
Indivíduo,PERSON
com,OBJECT
anestesia,OBJECT
emocional,OBJECT
como,OBJECT
antigo,OBJECT
e,OBJECT
primeiro,OBJECT
Lúcio,OBJECT
Cláudio,OBJECT
Lima,OBJECT
no,OBJECT
antigo,OBJECT
Morro,OBJECT
Casa,OBJECT
Branca,OBJECT
acesso,OBJECT
R,OBJECT
.,OBJECT
São,OBJECT
Miguel,OBJECT
118,OBJECT
/,OBJECT
130,OBJECT
Marechal,OBJECT
Trompovisky,OBJECT
próximo,OBJECT
Av,OBJECT
.,OBJECT
Maracanã,OBJECT
Tijuca,OBJECT
.,OBJECT
Traficantes,PERSON
do,OBJECT
jardim,LOCATION
Catarina,OBJECT
impondo,OBJECT
térreo,OBJECT
na,OBJECT
população,PERSON
principais,OBJECT
ruas,LOCATION
fechas,OBJECT
com,OBJECT
barricadas,OBJECT
agora,OBJECT
com,OBJECT
lixo,OBJECT
espalhados,OBJECT
em,OBJECT
toda,OBJECT
parte,OBJECT
uma,OBJECT
das,OBJECT
organizadoras,PERSON
(,OBJECT
vulgo,OBJECT
nana,OBJECT
),OBJECT
se,OBJECT
juntou,OBJECT
com,OBJECT
os,OBJECT
traficante,PERSON
para,OBJECT
fechar,OBJECT
as,OBJECT
ruas,LOCATION
Bairro,OBJECT
jardim,OBJECT
Catarina,OBJECT
está,OBJECT
abandonado,OBJECT
principalmente,OBJECT
o,OBJECT
loteamento,OBJECT
novo,OBJECT
onde,OBJECT
90,OBJECT
%,OBJECT
das,OBJECT
ruas,LOCATION
estão,OBJECT
fechadas,OBJECT
nem,OBJECT
prefeitura,ORGANIZATION
nem,OBJECT
o,OBJECT
7,OBJECT
tira,OBJECT
as,OBJECT
barricadas,OBJECT
já,OBJECT
tá,OBJECT
nascendo,OBJECT
até,OBJECT
árvores,OBJECT
nas,OBJECT
barricadas,OBJECT
"""",OBJECT
"""",OBJECT
Boa,OBJECT
tarde,OBJECT
",",OBJECT
informo,OBJECT
que,OBJECT
todos,OBJECT
as,OBJECT
ruas,LOCATION
da,OBJECT
bacia,LOCATION
",",OBJECT
Éden,OBJECT
",",OBJECT
são,OBJECT
João,OBJECT
de,OBJECT
Meriti,OBJECT
",",OBJECT
encontra-se,OBJECT
com,OBJECT
barricadas,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
Nos,OBJECT
moradores,PERSON
já,OBJECT
fizemos,OBJECT
várias,OBJECT
denúncias,OBJECT
para,OBJECT
o,OBJECT
batalhão,OBJECT
da,OBJECT
área,LOCATION
que,OBJECT
é,OBJECT
o,OBJECT
21,OBJECT
BPM,ORGANIZATION
",",OBJECT
só,OBJECT
que,OBJECT
nada,OBJECT
acontece,OBJECT
",",OBJECT
não,OBJECT
tem,OBJECT
policiamento,OBJECT
",",OBJECT
com,OBJECT
isso,OBJECT
os,OBJECT
traficantes,PERSON
ficam,OBJECT
circulando,OBJECT
armados,OBJECT
e,OBJECT
de,OBJECT
motos,OBJECT
.,OBJECT
.,OBJECT
.,OBJECT
coagindo,OBJECT
nos,OBJECT
moradores,PERSON
.,OBJECT
.,OBJECT
.,OBJECT
As,OBJECT
ruas,LOCATION
são,OBJECT
Estão,OBJECT
tentando,OBJECT
colocar,OBJECT
um,OBJECT
boca,OBJECT
de,OBJECT
fumo,OBJECT
no,OBJECT
barro,OBJECT
branco,OBJECT
duque,OBJECT
de,OBJECT
caxias,OBJECT
baile,OBJECT
funk,OBJECT
não,OBJECT
autorizado,OBJECT
pelas,OBJECT
autoridades,PERSON
competentes,OBJECT
vai,OBJECT
rolar,OBJECT
na,OBJECT
data,OBJECT
de,OBJECT
12,OBJECT
/,OBJECT
02,OBJECT
/,OBJECT
2017,OBJECT
as,OBJECT
15,OBJECT
hs,OBJECT
",",OBJECT
no,OBJECT
baile,OBJECT
rola,OBJECT
tráfico,OBJECT
e,OBJECT
consumo,OBJECT
de,OBJECT
drogas,OBJECT
",",OBJECT
venda,OBJECT
e,OBJECT
consumo,OBJECT
de,OBJECT
bebidas,OBJECT
alcoólicas,OBJECT
para,OBJECT
menores,PERSON
de,OBJECT
idade,OBJECT
",",OBJECT
músicas,OBJECT
de,OBJECT
apologia,OBJECT
ao,OBJECT
tráfico,OBJECT
",",OBJECT
disparo,OBJECT
de,OBJECT
arma,OBJECT
de,OBJECT
fogo,OBJECT
",",OBJECT
várias,OBJECT
motos,OBJECT
sem,OBJECT
placas,OBJECT
e,OBJECT
carros,OBJECT
estacionados,OBJECT
em,OBJECT
via,OBJECT
pública,OBJECT
varias,OBJECT
crianças,PERSON
entre,OBJECT
8,OBJECT
e,OBJECT
12,OBJECT
anos,OBJECT
no,OBJECT
meio,OBJECT
de,OBJECT
uma,OBJECT
verdadeira,OBJECT
baderna,OBJECT
",",OBJECT
estas,OBJECT
festas,OBJECT
rolam,OBJECT
esporadicamente,OBJECT
em,OBJECT
datas,OBJECT
a,OBJECT
serem,OBJECT
reveladas,OBJECT
pelos,OBJECT
os,OBJECT
